iter	Passed	Remaining
735	5320	1908
736	5327	1901
737	5335	1894
738	5342	1886
739	5348	1879
740	5355	1871
741	5361	1864
742	5368	1856
743	5375	1849
744	5382	1842
745	5389	1835
746	5396	1827
747	5403	1820
748	5410	1813
749	5417	1805
750	5423	1798
751	5431	1791
752	5439	1784
753	5446	1776
754	5452	1769
755	5460	1762
756	5467	1755
757	5473	1747
758	5480	1740
759	5486	1732
760	5494	1725
761	5503	1718
762	5511	1711
763	5518	1704
764	5526	1697
765	5532	1690
766	5539	1682
767	5545	1675
768	5552	1667
769	5560	1660
770	5566	1653
771	5573	1646
772	5579	1638
773	5586	1631
774	5593	1623
775	5600	1616
776	5607	1609
777	5615	1602
778	5623	1595
779	5631	1588
780	5639	1581
781	5646	1573
782	5652	1566
783	5659	1559
784	5665	1551
785	5672	1544
786	5678	1536
787	5685	1529
788	5691	1522
789	5698	1514
790	5704	1507
791	5711	1499
792	5719	1492
793	5725	1485
794	5734	1478
795	5740	1471
796	5747	1463
797	5755	1456
798	5761	1449
799	5768	1442
800	5775	1434
801	5782	1427
802	5788	1420
803	5794	1412
804	5801	1405
805	5808	1398
806	5815	1390
807	5823	1383
808	5831	1376
809	5838	1369
810	5845	1362
811	5853	1355
812	5860	1347
813	5868	1340
814	5875	1333
815	5882	1326
816	5889	1319
817	5898	1312
818	5905	1305
819	5914	1298
820	5921	1291
821	5929	1284
822	5937	1276
823	5943	1269
824	5949	1262
825	5957	1254
826	5963	1247
827	5969	1240
828	5976	1232
829	5982	1225
830	5989	1218
831	5995	1210
832	6002	1203
833	6009	1196
834	6016	1188
835	6023	1181
836	6030	1174
837	6038	1167
838	6045	1160
839	6054	1153
840	6063	1146
841	6073	1139
842	6080	1132
843	6088	1125
844	6095	1118
845	6103	1110
846	6109	1103
847	6116	1096
848	6123	1089
849	6128	1081
850	6137	1074
851	6144	1067
852	6151	1060
853	6158	1052
854	6165	1045
855	6172	1038
856	6179	1031
857	6185	1023
858	6191	1016
859	6199	1009
860	6205	1001
861	6211	994
862	6218	987
863	6225	979
864	6233	972
865	6240	965
866	6247	958
867	6254	951
868	6262	944
869	6269	936
870	6275	929
871	6282	922
872	6287	914
873	6295	907
874	6302	900
875	6309	893
876	6317	885
877	6324	878
878	6332	871
879	6340	864
880	6347	857
881	6353	850
882	6360	842
883	6366	835
884	6375	828
885	6381	821
886	6387	813
887	6394	806
888	6400	799
889	6408	792
890	6414	784
891	6421	777
892	6427	770
893	6433	762
894	6441	755
895	6448	748
896	6455	741
897	6462	734
898	6469	726
899	6476	719
900	6484	712
901	6492	705
902	6499	698
903	6506	690
904	6512	683
905	6519	676
906	6525	669
907	6533	661
908	6540	654
909	6546	647
910	6554	640
911	6561	633
912	6568	625
913	6575	618
914	6582	611
915	6588	604
916	6594	596
917	6602	589
918	6608	582
919	6616	575
920	6623	568
921	6630	560
922	6638	553
923	6646	546
924	6654	539
925	6662	532
926	6670	525
927	6678	518
928	6686	510
929	6693	503
930	6700	496
931	6709	489
932	6721	482
933	6731	475
934	6741	468
935	6751	461
936	6759	454
937	6766	447
938	6775	440
939	6786	433
940	6795	426
941	6803	418
942	6811	411
943	6819	404
944	6828	397
945	6837	390
946	6849	383
947	6858	376
948	6865	368
949	6874	361
950	6882	354
951	6891	347
952	6898	340
953	6906	333
954	6913	325
955	6921	318
956	6929	311
957	6937	304
958	6944	296
959	6952	289
960	6959	282
961	6966	275
962	6974	267
963	6981	260
964	6988	253
965	6996	246
966	7004	239
967	7011	231
968	7019	224
969	7026	217
970	7033	210
971	7041	202
972	7049	195
973	7056	188
974	7064	181
975	7072	173
976	7080	166
977	7088	159
978	7095	152
979	7102	144
980	7110	137
981	7118	130
982	7127	123
983	7134	116
984	7141	108
985	7148	101
986	7156	94
987	7164	87
988	7171	79
989	7180	72
990	7187	65
991	7194	58
992	7204	50
993	7212	43
994	7218	36
995	7228	29
996	7235	21
997	7243	14
998	7250	7
999	7258	0
