iter	RMSE
354	385.9832649
355	385.8708992
356	385.5926109
357	385.4138738
358	385.2694802
359	385.0166612
360	384.8795568
361	384.7501613
362	384.5654282
363	384.3654899
364	384.267795
365	384.0659065
366	383.9094459
367	383.6928437
368	383.5303052
369	383.3556363
370	383.2525823
371	383.0748799
372	382.8740819
373	382.6895112
374	382.5183672
375	382.3828052
376	382.2277315
377	382.0861852
378	381.9018025
379	381.7532201
380	381.4911361
381	381.3522038
382	381.0899893
383	380.8998889
384	380.6672062
385	380.6150895
386	380.4963588
387	380.2956729
388	380.1570743
389	379.9879897
390	379.8330245
391	379.6724392
392	379.5256294
393	379.43367
394	379.2786214
395	379.1884326
396	378.9807895
397	378.8189666
398	378.7697656
399	378.5618457
400	378.4016268
401	378.2367206
402	378.0562077
403	377.8440485
404	377.727823
405	377.5454571
406	377.4141436
407	377.0960584
408	376.9816536
409	376.837106
410	376.6621957
411	376.3484253
412	376.1753233
413	376.0492277
414	375.8840578
415	375.7479685
416	375.4499395
417	375.2792128
418	375.1058109
419	374.9125246
420	374.7365394
421	374.6219865
422	374.4724792
423	374.1620141
424	373.9460014
425	373.8486252
426	373.7104437
427	373.5144268
428	373.3524538
429	373.1964863
430	373.0998645
431	372.9477597
432	372.7921594
433	372.5917549
434	372.2987434
435	372.0912348
436	372.0429768
437	371.8769817
438	371.6754281
439	371.5044797
440	371.3768433
441	371.0946592
442	370.9006765
443	370.6688378
444	370.515775
445	370.4543258
446	370.3125587
447	370.0708875
448	369.9723676
449	369.8821443
450	369.732603
451	369.5532373
452	369.4246357
453	369.1676296
454	368.9755403
455	368.8309197
456	368.67984
457	368.429489
458	368.3038707
459	368.1491679
460	368.0330561
461	367.7255758
462	367.5756822
463	367.4602412
464	367.3633881
465	367.0906591
466	366.8644195
467	366.7345939
468	366.5355106
469	366.3561593
470	366.1763047
471	365.9952262
472	365.9274203
473	365.8050857
474	365.6325443
475	365.5216366
476	365.4026318
477	365.1839534
478	365.1207089
479	364.9768209
480	364.8491166
481	364.7296823
482	364.6045924
483	364.4294991
484	364.3012853
485	364.1686071
486	363.9343136
487	363.7192738
488	363.5336092
489	363.3709412
490	363.124713
491	363.0263204
492	362.8710012
493	362.7316411
494	362.4746246
495	362.3515801
496	362.1906359
497	362.0428966
498	361.9322109
499	361.8308619
500	361.7109668
501	361.5433522
502	361.4516416
503	361.3399859
504	361.1861612
505	361.0116499
506	360.7477436
507	360.5723383
508	360.4366521
509	360.3230659
510	360.2805203
511	360.2038782
512	360.0748593
513	359.8243322
514	359.6289281
515	359.4852435
516	359.398757
517	359.2328188
518	359.0781695
519	358.9699731
520	358.7648762
521	358.6098677
522	358.4402254
523	358.3218229
524	358.1498857
525	357.9834374
526	357.8640447
527	357.7389331
528	357.4979843
529	357.3779724
530	357.1668063
531	356.969834
532	356.8021145
533	356.7409758
534	356.6270586
535	356.5527855
536	356.4611871
537	356.4040452
538	356.2525276
539	356.1241673
540	355.8614575
541	355.7854789
542	355.6875685
543	355.4797182
544	355.2809754
545	355.1172486
546	354.9665489
547	354.8057376
548	354.6992978
549	354.5791312
550	354.3642706
551	354.2364403
552	354.1061376
553	353.9822702
554	353.8372034
555	353.7137315
556	353.4687063
557	353.3065007
558	353.1864493
559	353.0572678
560	352.8933965
561	352.7136774
562	352.6040528
563	352.5258441
564	352.4291532
565	352.2353641
566	352.1820238
567	352.0824627
568	351.9000847
569	351.8051421
570	351.6912538
571	351.4694168
572	351.3544532
573	351.2123481
574	351.0546935
575	350.8609977
576	350.7334563
577	350.5713489
578	350.3772854
579	350.2050352
580	350.112225
581	349.9387773
582	349.8672818
583	349.7574949
584	349.5980598
585	349.3466663
586	349.2307646
587	349.0726966
588	348.9201016
589	348.7884864
590	348.6021063
591	348.4238906
592	348.2808306
593	348.1241178
594	348.0576884
595	347.9071907
596	347.8458284
597	347.7669375
598	347.6677481
599	347.5073562
600	347.3685234
601	347.2620832
602	347.128121
603	347.0361451
604	346.9017966
605	346.752663
606	346.5715885
607	346.4495456
608	346.365142
609	346.2214591
610	346.0555356
611	345.9093766
612	345.8394069
613	345.7218738
614	345.5224887
615	345.4003064
616	345.2888976
617	345.1705907
618	345.0524559
619	344.9251194
620	344.8028566
621	344.6711911
622	344.5058745
623	344.3437646
624	344.1744641
625	344.0749287
626	343.9559621
627	343.8187332
628	343.7569634
629	343.6220275
630	343.5363917
631	343.4389471
632	343.361207
633	343.2575932
634	343.1035034
635	343.0554455
636	342.9455891
637	342.8256191
638	342.7606965
639	342.5913676
640	342.5169425
641	342.3599056
642	342.1606492
643	342.0581178
644	342.0207768
645	341.9318755
646	341.8187689
647	341.6909717
648	341.6106983
649	341.3887982
650	341.2449123
651	341.1075854
652	340.9959957
653	340.8964693
654	340.7590333
655	340.6277969
656	340.5049411
657	340.3145899
658	340.2257643
659	340.1488624
660	340.0522432
661	339.9456992
662	339.8469268
663	339.7612039
664	339.6455052
665	339.5656291
666	339.4357912
667	339.3645888
668	339.2833286
669	339.0904261
670	339.0428611
671	338.8925868
672	338.7626615
673	338.6251389
674	338.5321321
675	338.4628672
676	338.3441416
677	338.2813326
678	338.1760433
679	338.0626503
680	337.9636075
681	337.8005177
682	337.6372137
683	337.5785488
684	337.5054334
685	337.4359123
686	337.3459575
687	337.219431
688	337.1328515
689	337.0621434
690	336.927193
691	336.7527717
692	336.6583997
693	336.5903471
694	336.4883802
695	336.3400536
696	336.1376684
697	336.0781243
698	335.9521425
699	335.822762
700	335.7108719
701	335.598887
702	335.4191138
703	335.3291825
704	335.2563769
705	335.184289
706	335.0494192
707	334.8703428
708	334.8234213
709	334.6697866
710	334.5519711
711	334.4545817
712	334.2611652
713	334.18365
714	334.0076685
715	333.8942747
716	333.7893465
717	333.6977016
718	333.5902323
719	333.4255598
720	333.3102327
721	333.1555399
722	333.0801284
723	332.9554194
724	332.8333741
725	332.7678655
726	332.6552905
727	332.5266889
728	332.4623308
729	332.3957268
730	332.2914636
731	332.169154
732	332.1063215
733	331.9401249
734	331.7998213
735	331.7029565
736	331.5499574
737	331.4212556
738	331.3012239
739	331.188207
740	331.0441973
741	330.9444613
742	330.8261475
743	330.7374768
744	330.6170883
745	330.4045206
746	330.3215236
747	330.2957664
748	330.1750899
749	330.0693762
750	329.9530187
751	329.846053
752	329.7523032
753	329.6090391
754	329.5328401
755	329.467386
756	329.3604319
757	329.3105799
758	329.1952911
759	329.1195323
760	329.0054345
761	328.9341217
762	328.8747403
763	328.7561991
764	328.611249
765	328.480916
766	328.3591975
767	328.2407398
768	328.1304717
769	328.0181717
770	327.9558668
771	327.8698241
772	327.7589306
773	327.6486076
774	327.5803128
775	327.4033967
776	327.2750026
777	327.0716372
778	326.9898869
779	326.8905869
780	326.7855325
781	326.6912188
782	326.6075922
783	326.4474056
784	326.3341288
785	326.1973847
786	326.0686387
787	326.0117596
788	325.949596
789	325.8247664
790	325.7091266
791	325.6493698
792	325.5399888
793	325.3997964
794	325.2642771
795	325.1879789
796	325.0849399
797	324.9016501
798	324.8142379
799	324.7315055
800	324.6411345
801	324.5205823
802	324.4454527
803	324.3669894
804	324.2942662
805	324.2225731
806	324.1654843
807	324.0619127
808	323.9878803
809	323.850926
810	323.7330055
811	323.6019115
812	323.5216853
813	323.396869
814	323.3125579
815	323.1643065
816	323.0896126
817	323.0207091
818	322.9488832
819	322.8239694
820	322.7510058
821	322.6776959
822	322.551192
823	322.4510255
824	322.3737907
825	322.2909733
826	322.1502164
827	322.0459113
828	321.9530665
829	321.88048
830	321.7496274
831	321.6151453
832	321.521942
833	321.4077035
834	321.3022581
835	321.2344334
836	321.1678621
837	321.0837973
838	320.9860216
839	320.8729017
840	320.7427777
841	320.6760777
842	320.5877694
843	320.4551248
844	320.3610846
845	320.2322468
846	320.1630027
847	320.0810829
848	320.0097793
849	319.9196362
850	319.8181061
851	319.7610876
852	319.6980396
853	319.6160269
854	319.5362045
855	319.4660728
856	319.3884955
857	319.3050389
858	319.2249627
859	319.1464896
860	319.0397972
861	318.9321408
862	318.8110776
863	318.7331012
864	318.6414566
865	318.5341238
866	318.394171
867	318.3115979
868	318.2042117
869	318.0501513
870	317.9796883
871	317.9147992
872	317.8690741
873	317.7450906
874	317.6348083
875	317.5591115
876	317.4627883
877	317.4028229
878	317.2707747
879	317.1956074
880	317.0962611
881	316.9923739
882	316.874239
883	316.78912
884	316.6505117
885	316.5665476
886	316.5094422
887	316.3834992
888	316.2794106
889	316.2103432
890	316.1103973
891	315.9873939
892	315.9101869
893	315.8016708
894	315.7471922
895	315.630007
896	315.5689389
897	315.4981813
898	315.392622
899	315.3219342
900	315.2134784
901	315.165084
902	315.0592237
903	314.9959586
904	314.8861279
905	314.787338
906	314.6860955
907	314.6356126
908	314.5287012
909	314.3786956
910	314.3075953
911	314.2473479
912	314.1727777
913	314.0709488
914	313.9898583
915	313.902755
916	313.8049643
917	313.675803
918	313.5756268
919	313.5219456
920	313.4268311
921	313.3668817
922	313.2488737
923	313.1826407
924	313.1085774
925	313.0308596
926	312.9278366
927	312.7869373
928	312.6831216
929	312.5832665
930	312.5202918
931	312.4383006
932	312.3416608
933	312.2784568
934	312.1872267
935	312.117095
936	312.044447
937	311.9804927
938	311.8582758
939	311.7704966
940	311.6294417
941	311.5305028
942	311.489807
943	311.4183548
944	311.3106339
945	311.2430593
946	311.1157748
947	311.0276493
948	310.9409251
949	310.8752135
950	310.7365991
951	310.6422874
952	310.545278
953	310.4902626
954	310.4104984
955	310.3347193
956	310.2664296
957	310.2069444
958	310.1101186
959	310.0431312
960	310.0017998
961	309.8872255
962	309.8235357
963	309.714499
964	309.5769823
965	309.4314541
966	309.365685
967	309.2981407
968	309.163324
969	309.0705683
970	308.9917278
971	308.861566
972	308.8034156
973	308.6641799
974	308.5645197
975	308.4606369
976	308.409411
977	308.2825789
978	308.1813646
979	308.0965126
980	307.9617736
981	307.8895127
982	307.747392
983	307.6577844
984	307.5258286
985	307.4303353
986	307.3771232
987	307.2914334
988	307.2039154
989	307.1016966
990	306.979145
991	306.8908043
992	306.8255489
993	306.7689313
994	306.6442102
995	306.5077513
996	306.4391182
997	306.3574901
998	306.281996
999	306.2066106
