iter	Passed	Remaining
710	6796	2762
711	6806	2753
712	6813	2742
713	6822	2732
714	6831	2723
715	6841	2713
716	6850	2703
717	6858	2693
718	6866	2683
719	6876	2674
720	6885	2664
721	6893	2654
722	6902	2644
723	6910	2634
724	6920	2624
725	6930	2615
726	6940	2606
727	6949	2596
728	6957	2586
729	6967	2576
730	6977	2567
731	6986	2558
732	6996	2548
733	7004	2538
734	7013	2528
735	7021	2518
736	7032	2509
737	7042	2500
738	7051	2490
739	7061	2480
740	7071	2471
741	7081	2462
742	7091	2452
743	7100	2443
744	7110	2433
745	7120	2424
746	7128	2414
747	7138	2404
748	7147	2395
749	7157	2385
750	7167	2376
751	7176	2366
752	7185	2356
753	7195	2347
754	7204	2337
755	7213	2328
756	7222	2318
757	7230	2308
758	7239	2298
759	7248	2288
760	7257	2279
761	7266	2269
762	7275	2259
763	7284	2250
764	7293	2240
765	7304	2231
766	7314	2221
767	7323	2212
768	7332	2202
769	7340	2192
770	7350	2183
771	7360	2173
772	7371	2164
773	7380	2155
774	7389	2145
775	7398	2135
776	7407	2125
777	7416	2116
778	7425	2106
779	7434	2096
780	7442	2086
781	7453	2077
782	7463	2068
783	7475	2059
784	7484	2049
785	7494	2040
786	7503	2030
787	7512	2021
788	7522	2011
789	7530	2001
790	7538	1991
791	7548	1982
792	7559	1973
793	7571	1964
794	7582	1955
795	7592	1945
796	7601	1936
797	7613	1927
798	7621	1917
799	7631	1907
800	7641	1898
801	7651	1889
802	7663	1880
803	7674	1870
804	7685	1861
805	7695	1852
806	7705	1842
807	7714	1833
808	7724	1823
809	7733	1813
810	7742	1804
811	7750	1794
812	7761	1785
813	7770	1775
814	7779	1765
815	7790	1756
816	7797	1746
817	7807	1737
818	7815	1727
819	7824	1717
820	7834	1708
821	7842	1698
822	7851	1688
823	7860	1678
824	7870	1669
825	7878	1659
826	7889	1650
827	7898	1640
828	7906	1630
829	7916	1621
830	7925	1611
831	7934	1602
832	7942	1592
833	7952	1582
834	7964	1573
835	7973	1564
836	7983	1554
837	7994	1545
838	8004	1536
839	8014	1526
840	8024	1517
841	8032	1507
842	8041	1497
843	8050	1487
844	8059	1478
845	8068	1468
846	8079	1459
847	8088	1449
848	8098	1440
849	8107	1430
850	8117	1421
851	8127	1411
852	8134	1401
853	8144	1392
854	8152	1382
855	8162	1373
856	8173	1363
857	8183	1354
858	8195	1345
859	8205	1335
860	8213	1325
861	8224	1316
862	8234	1307
863	8243	1297
864	8253	1288
865	8262	1278
866	8271	1268
867	8281	1259
868	8290	1249
869	8299	1240
870	8308	1230
871	8317	1220
872	8326	1211
873	8335	1201
874	8344	1192
875	8353	1182
876	8363	1172
877	8373	1163
878	8383	1154
879	8393	1144
880	8402	1134
881	8413	1125
882	8422	1116
883	8433	1106
884	8441	1096
885	8451	1087
886	8460	1077
887	8470	1068
888	8480	1058
889	8490	1049
890	8500	1039
891	8507	1030
892	8517	1020
893	8526	1010
894	8535	1001
895	8543	991
896	8552	982
897	8562	972
898	8571	963
899	8580	953
900	8592	944
901	8601	934
902	8612	925
903	8620	915
904	8629	905
905	8639	896
906	8648	886
907	8658	877
908	8666	867
909	8676	858
910	8685	848
911	8695	838
912	8704	829
913	8713	819
914	8722	810
915	8731	800
916	8740	791
917	8748	781
918	8758	771
919	8766	762
920	8775	752
921	8785	743
922	8794	733
923	8803	724
924	8812	714
925	8820	704
926	8829	695
927	8838	685
928	8847	676
929	8858	666
930	8868	657
931	8877	647
932	8887	638
933	8897	628
934	8905	619
935	8915	609
936	8923	599
937	8932	590
938	8940	580
939	8950	571
940	8959	561
941	8968	552
942	8977	542
943	8987	533
944	8998	523
945	9007	514
946	9016	504
947	9024	495
948	9034	485
949	9043	475
950	9052	466
951	9062	456
952	9069	447
953	9080	437
954	9089	428
955	9098	418
956	9107	409
957	9115	399
958	9123	390
959	9132	380
960	9142	371
961	9151	361
962	9163	352
963	9172	342
964	9181	333
965	9191	323
966	9201	314
967	9211	304
968	9221	294
969	9229	285
970	9239	275
971	9248	266
972	9259	256
973	9269	247
974	9279	237
975	9289	228
976	9298	218
977	9307	209
978	9316	199
979	9325	190
980	9334	180
981	9343	171
982	9352	161
983	9361	152
984	9370	142
985	9379	133
986	9389	123
987	9400	114
988	9412	104
989	9420	95
990	9428	85
991	9438	76
992	9447	66
993	9457	57
994	9466	47
995	9474	38
996	9482	28
997	9490	19
998	9499	9
999	9507	0
