iter	Passed	Remaining
576	19938	56637
577	19967	56584
578	19998	56542
579	20029	56497
580	20058	56448
581	20089	56402
582	20119	56355
583	20151	56313
584	20178	56259
585	20208	56212
586	20241	56172
587	20272	56128
588	20305	56090
589	20339	56054
590	20371	56011
591	20402	55968
592	20438	55937
593	20470	55896
594	20501	55853
595	20532	55808
596	20562	55762
597	20592	55716
598	20626	55682
599	20659	55643
600	20687	55591
601	20717	55546
602	20749	55504
603	20784	55472
604	20818	55436
605	20856	55410
606	20899	55398
607	20939	55379
608	20978	55357
609	21011	55319
610	21041	55272
611	21072	55230
612	21103	55186
613	21136	55147
614	21166	55102
615	21201	55067
616	21231	55023
617	21264	54984
618	21304	54964
619	21351	54963
620	21394	54951
621	21429	54916
622	21465	54886
623	21500	54852
624	21532	54813
625	21565	54775
626	21598	54736
627	21638	54716
628	21702	54755
629	21749	54753
630	21785	54723
631	21821	54690
632	21857	54660
633	21892	54628
634	21931	54603
635	21977	54597
636	22016	54574
637	22100	54661
638	22200	54788
639	22250	54792
640	22307	54812
641	22347	54789
642	22387	54767
643	22426	54741
644	22466	54721
645	22508	54704
646	22549	54682
647	22593	54669
648	22631	54643
649	22665	54606
650	22694	54558
651	22729	54523
652	22765	54491
653	22799	54454
654	22828	54404
655	22859	54360
656	22891	54319
657	22923	54277
658	22954	54233
659	22985	54189
660	23017	54148
661	23049	54106
662	23081	54065
663	23112	54020
664	23142	53975
665	23175	53936
666	23206	53892
667	23237	53849
668	23268	53805
669	23302	53768
670	23335	53729
671	23370	53697
672	23410	53673
673	23452	53655
674	23496	53641
675	23534	53613
676	23574	53590
677	23608	53553
678	23638	53509
679	23666	53459
680	23696	53413
681	23728	53371
682	23762	53335
683	23795	53297
684	23823	53247
685	23854	53202
686	23885	53160
687	23915	53115
688	23945	53069
689	23975	53023
690	24007	52983
691	24038	52940
692	24071	52901
693	24099	52853
694	24130	52809
695	24164	52772
696	24194	52726
697	24224	52682
698	24253	52635
699	24280	52584
700	24312	52543
701	24341	52498
702	24373	52457
703	24401	52408
704	24430	52360
705	24462	52320
706	24493	52278
707	24526	52239
708	24560	52204
709	24594	52168
710	24625	52125
711	24658	52086
712	24692	52051
713	24725	52012
714	24759	51976
715	24792	51940
716	24822	51895
717	24853	51853
718	24884	51810
719	24916	51771
720	24946	51727
721	24977	51684
722	25008	51642
723	25039	51600
724	25072	51562
725	25101	51517
726	25132	51475
727	25165	51437
728	25194	51390
729	25225	51348
730	25256	51307
731	25287	51266
732	25318	51224
733	25348	51181
734	25380	51141
735	25410	51096
736	25441	51054
737	25473	51015
738	25504	50974
739	25533	50929
740	25569	50896
741	25634	50923
742	25685	50921
743	25723	50894
744	25761	50865
745	25790	50820
746	25822	50780
747	25852	50736
748	25880	50690
749	25910	50645
750	25939	50600
751	25967	50554
752	26000	50516
753	26032	50476
754	26066	50441
755	26099	50403
756	26130	50363
757	26165	50328
758	26193	50281
759	26223	50239
760	26253	50195
761	26284	50153
762	26316	50114
763	26346	50071
764	26377	50030
765	26402	49979
766	26432	49935
767	26463	49894
768	26490	49846
769	26520	49803
770	26552	49764
771	26582	49722
772	26615	49684
773	26646	49644
774	26676	49601
775	26709	49563
776	26740	49523
777	26771	49482
778	26801	49440
779	26831	49396
780	26862	49356
781	26890	49311
782	26922	49271
783	26950	49226
784	26979	49181
785	27010	49141
786	27042	49103
787	27074	49063
788	27104	49021
789	27134	48979
790	27165	48938
791	27197	48900
792	27227	48858
793	27257	48816
794	27288	48775
795	27319	48736
796	27351	48696
797	27379	48651
798	27410	48611
799	27441	48570
800	27469	48525
801	27500	48485
802	27527	48438
803	27554	48392
804	27587	48355
805	27619	48317
806	27650	48277
807	27681	48237
808	27716	48203
809	27746	48162
810	27778	48124
811	27810	48086
812	27839	48043
813	27869	48000
814	27903	47965
815	27933	47924
816	27961	47880
817	27990	47836
818	28023	47800
819	28055	47763
820	28085	47721
821	28113	47677
822	28143	47635
823	28173	47593
824	28204	47554
825	28235	47514
826	28267	47477
827	28297	47436
828	28327	47394
829	28358	47355
830	28389	47315
831	28420	47276
832	28452	47237
833	28483	47199
834	28514	47159
835	28547	47123
836	28575	47078
837	28606	47040
838	28638	47002
839	28667	46960
840	28698	46921
841	28734	46889
842	28778	46871
843	28840	46882
844	28874	46848
845	28914	46823
846	28946	46786
847	28979	46749
848	29008	46707
849	29040	46670
850	29071	46629
851	29104	46594
852	29135	46555
853	29168	46519
854	29197	46477
855	29225	46432
856	29260	46399
857	29290	46360
858	29321	46320
859	29351	46279
860	29384	46243
861	29416	46207
862	29443	46161
863	29474	46122
864	29503	46080
865	29534	46040
866	29564	46000
867	29594	45960
868	29628	45925
869	29659	45887
870	29690	45848
871	29719	45806
872	29749	45765
873	29779	45725
874	29809	45685
875	29841	45647
876	29871	45608
877	29902	45568
878	29933	45529
879	29966	45494
880	29999	45458
881	30035	45428
882	30068	45391
883	30100	45354
884	30132	45318
885	30162	45278
886	30190	45234
887	30221	45196
888	30254	45160
889	30286	45123
890	30319	45087
891	30345	45042
892	30375	45001
893	30407	44965
894	30439	44927
895	30471	44890
896	30502	44852
897	30535	44817
898	30567	44780
899	30599	44742
900	30631	44706
901	30662	44668
902	30696	44633
903	30726	44594
904	30754	44551
905	30783	44510
906	30816	44474
907	30847	44436
908	30877	44397
909	30907	44357
910	30939	44319
911	30969	44281
912	31000	44242
913	31033	44207
914	31065	44170
915	31096	44132
916	31130	44098
917	31162	44061
918	31193	44023
919	31225	43986
920	31258	43951
921	31289	43913
922	31317	43872
923	31349	43834
924	31381	43797
925	31412	43759
926	31441	43719
927	31472	43682
928	31504	43644
929	31536	43608
930	31569	43573
931	31603	43538
932	31635	43503
933	31670	43471
934	31701	43432
935	31730	43391
936	31761	43353
937	31789	43312
938	31820	43274
939	31849	43234
940	31882	43199
941	31916	43165
942	31988	43183
943	32033	43164
944	32075	43141
945	32110	43107
946	32143	43073
947	32175	43036
948	32203	42994
949	32235	42958
950	32266	42920
951	32295	42879
952	32328	42844
953	32360	42808
954	32391	42770
955	32421	42731
956	32453	42694
957	32484	42656
958	32515	42619
959	32549	42585
960	32580	42547
961	32609	42507
962	32640	42470
963	32673	42435
964	32705	42398
965	32736	42360
966	32767	42323
967	32800	42288
968	32834	42254
969	32865	42216
970	32894	42177
971	32925	42138
972	32957	42103
973	32987	42064
974	33022	42031
975	33051	41991
976	33083	41955
977	33115	41919
978	33145	41879
979	33174	41840
980	33206	41803
981	33234	41763
982	33268	41729
983	33301	41694
984	33333	41658
985	33362	41618
986	33394	41582
987	33425	41544
988	33459	41511
989	33489	41472
990	33519	41433
991	33551	41398
992	33581	41359
993	33612	41322
994	33642	41284
995	33672	41245
996	33706	41211
997	33737	41174
998	33766	41135
999	33797	41097
1000	33827	41059
1001	33859	41023
1002	33892	40988
1003	33924	40952
1004	33956	40916
1005	33993	40886
1006	34035	40863
1007	34071	40831
1008	34104	40797
1009	34139	40764
1010	34174	40731
1011	34209	40699
1012	34243	40666
1013	34275	40630
1014	34306	40593
1015	34337	40556
1016	34366	40517
1017	34395	40477
1018	34425	40439
1019	34456	40401
1020	34487	40364
1021	34519	40329
1022	34550	40291
1023	34581	40254
1024	34612	40217
1025	34643	40181
1026	34674	40144
1027	34705	40107
1028	34734	40067
1029	34767	40033
1030	34805	40004
1031	34833	39964
1032	34864	39927
1033	34895	39889
1034	34925	39852
1035	34957	39816
1036	34995	39788
1037	35030	39755
1038	35068	39726
1039	35103	39694
1040	35137	39660
1041	35167	39622
1042	35227	39618
1043	35275	39600
1044	35319	39577
1045	35355	39546
1046	35387	39511
1047	35420	39476
1048	35452	39440
1049	35487	39407
1050	35521	39374
1051	35554	39340
1052	35587	39304
1053	35622	39272
1054	35654	39236
1055	35690	39205
1056	35725	39173
1057	35759	39139
1058	35797	39109
1059	35831	39076
1060	35865	39043
1061	35902	39012
1062	35937	38980
1063	35971	38946
1064	36006	38914
1065	36042	38882
1066	36078	38851
1067	36112	38817
1068	36146	38784
1069	36179	38748
1070	36218	38720
1071	36248	38683
1072	36282	38649
1073	36318	38617
1074	36347	38578
1075	36377	38540
1076	36407	38502
1077	36439	38468
1078	36469	38429
1079	36504	38397
1080	36536	38361
1081	36563	38320
1082	36594	38283
1083	36627	38249
1084	36659	38214
1085	36691	38178
1086	36720	38138
1087	36750	38102
1088	36786	38070
1089	36817	38033
1090	36848	37996
1091	36878	37959
1092	36908	37922
1093	36943	37888
1094	36974	37852
1095	37006	37817
1096	37040	37782
1097	37073	37748
1098	37104	37712
1099	37136	37677
1100	37166	37639
1101	37197	37602
1102	37232	37570
1103	37263	37533
1104	37294	37497
1105	37322	37457
1106	37355	37422
1107	37383	37383
1108	37416	37348
1109	37449	37314
1110	37478	37276
1111	37511	37241
1112	37543	37206
1113	37572	37168
1114	37604	37132
1115	37638	37098
1116	37668	37061
1117	37699	37024
1118	37730	36988
1119	37763	36953
1120	37795	36918
1121	37824	36880
1122	37854	36843
1123	37887	36808
1124	37917	36771
1125	37948	36734
1126	37981	36700
1127	38011	36663
1128	38041	36626
1129	38073	36591
1130	38106	36556
1131	38137	36520
1132	38167	36483
1133	38198	36446
1134	38228	36409
1135	38260	36374
1136	38291	36338
1137	38323	36303
1138	38357	36269
1139	38388	36233
1140	38420	36198
1141	38455	36165
1142	38495	36138
1143	38601	36171
1144	38646	36148
1145	38689	36123
1146	38724	36091
1147	38755	36054
1148	38788	36020
1149	38821	35985
1150	38853	35950
1151	38884	35914
1152	38918	35880
1153	38947	35842
1154	38981	35808
1155	39014	35774
1156	39045	35738
1157	39078	35703
1158	39112	35670
1159	39148	35638
1160	39180	35603
1161	39211	35566
1162	39240	35529
1163	39271	35492
1164	39301	35455
1165	39332	35419
1166	39365	35385
1167	39398	35350
1168	39431	35316
1169	39462	35280
1170	39493	35243
1171	39526	35209
1172	39558	35174
1173	39589	35138
1174	39620	35102
1175	39650	35065
1176	39682	35029
1177	39711	34992
1178	39741	34954
1179	39773	34920
1180	39805	34884
1181	39842	34853
1182	39874	34818
1183	39903	34780
1184	39933	34744
1185	39966	34709
1186	40000	34676
1187	40031	34640
1188	40060	34602
1189	40091	34566
1190	40120	34528
1191	40152	34493
1192	40185	34459
1193	40216	34423
1194	40244	34384
1195	40277	34350
1196	40311	34316
1197	40341	34280
1198	40371	34243
1199	40402	34207
1200	40436	34173
1201	40466	34137
1202	40496	34100
1203	40527	34064
1204	40558	34028
1205	40588	33992
1206	40620	33957
1207	40652	33921
1208	40683	33885
1209	40719	33854
1210	40749	33817
1211	40782	33783
1212	40814	33748
1213	40846	33713
1214	40879	33679
1215	40908	33641
1216	40940	33606
1217	40973	33573
1218	41004	33536
1219	41036	33501
1220	41065	33464
1221	41094	33427
1222	41123	33389
1223	41156	33355
1224	41187	33319
1225	41219	33284
1226	41252	33250
1227	41286	33217
1228	41317	33181
1229	41349	33146
1230	41381	33112
1231	41412	33075
1232	41446	33042
1233	41473	33004
1234	41503	32967
1235	41535	32932
1236	41564	32895
1237	41596	32860
1238	41625	32823
1239	41656	32788
1240	41690	32754
1241	41746	32738
