iter	Logloss
0	0.6549388606
1	0.6205574753
2	0.596957284
3	0.5953272711
4	0.5677232631
5	0.5443988894
6	0.5156537576
7	0.4918117863
8	0.4640157961
9	0.4465664603
10	0.4286830404
11	0.4173147842
12	0.4113713635
13	0.4107420711
14	0.393976927
15	0.3796806308
16	0.3638689488
17	0.3595418292
18	0.3451326403
19	0.3309229662
20	0.3187631429
21	0.3076852445
22	0.2983904568
23	0.2863476249
24	0.2757300085
25	0.2754797819
26	0.268677167
27	0.2590352896
28	0.2500801673
29	0.2425743225
30	0.2335758284
31	0.2264993808
32	0.2199483364
33	0.213962386
34	0.2075512508
35	0.2074314368
36	0.2007559798
37	0.1933830207
38	0.1883361346
39	0.188241459
40	0.1815353476
41	0.177015764
42	0.1727237201
43	0.1686450039
44	0.1659788367
45	0.1615126394
46	0.1572479764
47	0.1538185088
48	0.1504183238
49	0.1472661897
50	0.1433189694
51	0.1432712108
52	0.1413080689
53	0.1395734012
54	0.1365834642
55	0.1333983942
56	0.1300788072
57	0.1259523462
58	0.1259258054
59	0.123398596
60	0.1221598689
61	0.1221381423
62	0.1190857657
63	0.1165362489
64	0.113788478
65	0.1115525365
66	0.1104703806
67	0.1102048842
68	0.108037174
69	0.1059337204
70	0.1037187289
71	0.1034204415
72	0.1027591046
73	0.1004525261
74	0.1004438643
75	0.0989939211
76	0.09728122057
77	0.0970510505
78	0.09617923492
79	0.09617428085
80	0.0948041342
81	0.09290210506
82	0.09111245194
83	0.08956885697
84	0.08887325939
85	0.08734140085
86	0.08642305561
87	0.08516004457
88	0.08473573019
89	0.08469825654
90	0.0829542444
91	0.08216995929
92	0.08158107379
93	0.08023498166
94	0.0787080125
95	0.077183881
96	0.07600207245
97	0.07482952449
98	0.07365413227
99	0.07275376548
100	0.07213594207
101	0.07100319862
102	0.06971049728
103	0.06840089637
104	0.0675532075
105	0.06755200223
106	0.06729254591
107	0.06669133572
108	0.06568436527
109	0.06462826381
110	0.06413103707
111	0.06413111675
112	0.06313140308
113	0.06204955841
114	0.06140100357
115	0.06139993967
116	0.06095112089
117	0.06093010531
118	0.06064161164
119	0.05988244136
120	0.05988107195
121	0.05893551345
122	0.05852978853
123	0.0584315409
124	0.05767203036
125	0.05679043094
126	0.05576714798
127	0.05576722766
