iter	Passed	Remaining
409	4716	6787
410	4726	6773
411	4738	6762
412	4748	6749
413	4758	6736
414	4770	6725
415	4781	6712
416	4793	6701
417	4804	6688
418	4816	6678
419	4827	6666
420	4838	6653
421	4848	6641
422	4858	6627
423	4868	6614
424	4878	6600
425	4889	6588
426	4900	6576
427	4911	6563
428	4921	6550
429	4932	6538
430	4942	6525
431	4953	6512
432	4967	6504
433	4978	6492
434	4988	6479
435	5000	6468
436	5011	6456
437	5024	6446
438	5035	6435
439	5047	6424
440	5059	6413
441	5069	6400
442	5080	6388
443	5093	6377
444	5104	6366
445	5115	6354
446	5126	6342
447	5137	6330
448	5148	6318
449	5159	6306
450	5169	6293
451	5179	6280
452	5190	6267
453	5200	6254
454	5211	6242
455	5222	6229
456	5232	6217
457	5243	6204
458	5254	6192
459	5265	6181
460	5274	6167
461	5285	6155
462	5297	6144
463	5307	6131
464	5318	6118
465	5328	6106
466	5339	6094
467	5352	6083
468	5363	6072
469	5374	6060
470	5387	6050
471	5401	6042
472	5411	6029
473	5421	6016
474	5432	6004
475	5444	5993
476	5455	5981
477	5466	5969
478	5477	5957
479	5488	5945
480	5500	5934
481	5510	5922
482	5520	5908
483	5532	5897
484	5543	5886
485	5555	5875
486	5565	5862
487	5576	5850
488	5586	5838
489	5598	5826
490	5609	5815
491	5620	5803
492	5632	5792
493	5642	5779
494	5652	5767
495	5663	5754
496	5676	5745
497	5687	5733
498	5699	5722
499	5711	5711
500	5722	5699
501	5735	5690
502	5747	5679
503	5758	5667
504	5771	5657
505	5782	5645
506	5791	5631
507	5803	5620
508	5815	5609
509	5826	5597
510	5838	5587
511	5852	5577
512	5864	5567
513	5875	5555
514	5888	5545
515	5901	5535
516	5912	5523
517	5924	5512
518	5935	5500
519	5946	5489
520	5957	5476
521	5968	5465
522	5980	5454
523	5991	5442
524	6002	5430
525	6015	5420
526	6026	5408
527	6044	5403
528	6053	5389
529	6063	5376
530	6073	5364
531	6084	5352
532	6094	5339
533	6105	5327
534	6116	5316
535	6127	5304
536	6138	5292
537	6149	5280
538	6161	5269
539	6172	5257
540	6182	5245
541	6193	5233
542	6203	5221
543	6213	5208
544	6225	5197
545	6236	5185
546	6246	5172
547	6257	5161
548	6268	5149
549	6279	5138
550	6291	5127
551	6305	5117
552	6317	5106
553	6328	5094
554	6341	5084
555	6352	5073
556	6365	5062
557	6375	5050
558	6387	5039
559	6400	5029
560	6420	5023
561	6437	5017
562	6452	5008
563	6464	4997
564	6475	4985
565	6485	4972
566	6503	4966
567	6524	4962
568	6541	4954
569	6562	4950
570	6574	4939
571	6584	4927
572	6597	4916
573	6609	4905
574	6622	4894
575	6634	4883
576	6646	4872
577	6657	4860
578	6670	4849
579	6681	4838
580	6692	4826
581	6702	4813
582	6714	4802
583	6727	4792
584	6739	4781
585	6753	4771
586	6766	4760
587	6779	4750
588	6792	4739
589	6806	4730
590	6819	4719
591	6830	4707
592	6844	4697
593	6857	4687
594	6870	4676
595	6881	4664
596	6895	4654
597	6906	4642
598	6919	4632
599	6931	4621
600	6942	4609
601	6953	4597
602	6964	4585
603	6975	4573
604	6986	4561
605	6997	4549
606	7007	4536
607	7017	4524
608	7028	4512
609	7038	4500
610	7048	4487
611	7059	4475
612	7069	4463
613	7081	4451
614	7091	4439
615	7103	4427
616	7114	4416
617	7126	4405
618	7137	4393
619	7148	4381
620	7160	4369
621	7172	4359
622	7183	4346
623	7195	4335
624	7206	4324
625	7216	4311
626	7227	4299
627	7238	4287
628	7249	4275
629	7260	4264
630	7273	4253
631	7284	4241
632	7297	4230
633	7308	4218
634	7319	4207
635	7330	4195
636	7341	4183
637	7352	4171
638	7361	4159
639	7373	4147
640	7386	4137
641	7397	4124
642	7407	4112
643	7417	4100
644	7427	4087
645	7438	4076
646	7449	4064
647	7459	4052
648	7471	4040
649	7482	4029
650	7492	4016
651	7504	4005
652	7515	3993
653	7527	3982
654	7537	3970
655	7549	3958
656	7560	3946
657	7576	3937
658	7589	3927
659	7603	3916
660	7614	3905
661	7628	3894
662	7641	3883
663	7652	3872
664	7662	3860
665	7672	3847
666	7683	3835
667	7694	3824
668	7704	3811
669	7715	3800
670	7727	3788
671	7738	3777
672	7749	3765
673	7763	3754
674	7774	3743
675	7785	3731
676	7795	3719
677	7805	3707
678	7815	3694
679	7825	3682
680	7836	3670
681	7846	3658
682	7857	3646
683	7868	3635
684	7879	3623
685	7890	3611
686	7900	3599
687	7910	3587
688	7921	3575
689	7932	3564
690	7943	3552
691	7954	3540
692	7965	3528
693	7976	3516
694	7988	3505
695	8000	3494
696	8010	3482
697	8023	3471
698	8034	3459
699	8046	3448
700	8057	3436
701	8069	3425
702	8079	3413
703	8089	3401
704	8100	3389
705	8110	3377
706	8120	3365
707	8131	3353
708	8142	3341
709	8152	3329
710	8163	3318
711	8173	3306
712	8183	3294
713	8194	3282
714	8207	3271
715	8220	3260
716	8232	3249
717	8244	3238
718	8256	3226
719	8266	3214
720	8278	3203
721	8290	3192
722	8300	3180
723	8311	3168
724	8322	3156
725	8333	3145
726	8347	3134
727	8358	3123
728	8370	3111
729	8382	3100
730	8395	3089
731	8408	3078
732	8421	3067
733	8433	3056
734	8445	3044
735	8458	3034
736	8470	3022
737	8482	3011
738	8494	3000
739	8503	2987
740	8510	2974
741	8518	2962
742	8526	2949
743	8534	2936
744	8541	2923
745	8548	2910
746	8556	2897
747	8563	2884
748	8570	2872
749	8579	2859
750	8588	2847
751	8596	2834
752	8602	2821
753	8610	2809
754	8617	2796
755	8624	2783
756	8632	2771
757	8639	2758
758	8647	2745
759	8654	2732
760	8661	2720
761	8669	2707
762	8677	2695
763	8685	2682
764	8693	2670
765	8700	2657
766	8708	2645
767	8716	2633
768	8723	2620
769	8731	2608
770	8738	2595
771	8746	2583
772	8753	2570
773	8761	2558
774	8769	2545
775	8777	2533
776	8785	2521
777	8793	2509
778	8800	2496
779	8808	2484
780	8815	2472
781	8823	2459
782	8830	2447
783	8837	2434
784	8844	2422
785	8852	2410
786	8860	2398
787	8868	2385
788	8875	2373
789	8884	2361
790	8893	2349
791	8900	2337
792	8907	2325
793	8914	2312
794	8922	2300
795	8928	2288
796	8936	2276
797	8943	2263
798	8951	2251
799	8958	2239
800	8966	2227
801	8974	2215
802	8982	2203
803	8990	2191
804	8997	2179
805	9005	2167
806	9014	2155
807	9022	2143
808	9031	2132
809	9039	2120
810	9048	2108
811	9055	2096
812	9063	2084
813	9071	2072
814	9079	2061
815	9086	2048
816	9094	2037
817	9101	2025
818	9109	2013
819	9116	2001
820	9124	1989
821	9132	1977
822	9139	1965
823	9147	1953
824	9154	1941
825	9162	1930
826	9169	1918
827	9177	1906
828	9185	1894
829	9193	1882
830	9201	1871
